,acc_for_train,acc_for_test,processing_time
0,1.0,0.9846296296296296,102.88988900184631
1,1.0,0.9850740740740741,112.95360565185547
2,1.0,0.9628703703703704,113.71755719184875
3,1.0,0.9322037037037038,111.26403522491455
4,1.0,0.9650185185185185,105.28034329414368
5,1.0,0.9362222222222222,107.43632221221924
6,1.0,0.9765185185185186,103.77503681182861
7,1.0,0.9707037037037037,109.25359630584717
8,0.6965,0.6946481481481481,243.32958221435547
9,1.0,0.9251296296296296,129.04280853271484
